Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_KM,Delivery State
13.02978,80.208812,13.13978,80.318812,17.07,Tamil Nadu
26.469003,80.316344,26.509003,80.356344,5.97,Uttar Pradesh
26.921411,75.793604,26.931411,75.803604,1.49,Rajasthan
19.065838,72.832658,19.115838,72.882658,7.65,Maharashtra
10.994136,76.963303,11.084136,77.053303,14.02,Tamil Nadu
17.451976,78.385883,17.561976,78.495883,16.9,Telengana
13.02978,80.208812,13.07978,80.258812,7.76,Tamil Nadu
26.766536,75.837333,26.776536,75.847333,1.49,Rajasthan
11.006686,76.951736,11.046686,76.991736,6.23,Tamil Nadu
11.008638,76.984311,11.078638,77.054311,10.91,Tamil Nadu
12.970221,77.645396,13.010221,77.685396,6.21,Karnataka
18.530963,73.828972,18.620963,73.918972,13.79,Maharashtra
12.939496,77.625999,13.029496,77.715999,13.97,Karnataka
18.927584,72.832585,18.987584,72.892585,9.18,Maharashtra
18.543626,73.905101,18.633626,73.995101,13.79,Maharashtra
21.175975,72.795503,21.225975,72.845503,7.6,Gujarat
30.359722,78.067079,30.379722,78.087079,2.94,Uttarakhand
15.585658,73.743606,15.655658,73.813606,10.81,Goa
22.310329,73.169083,22.350329,73.209083,6.06,Gujarat
23.333017,85.3172,23.403017,85.3872,10.57,Jharkhand
22.727021,75.884167,22.757021,75.914167,4.54,Madhya Pradesh
12.299524,76.64262,12.379524,76.72262,12.44,Karnataka
26.90519,75.810753,26.93519,75.840753,4.47,Rajasthan
12.334022,76.618203,12.394022,76.678203,9.33,Karnataka
12.914264,77.6784,13.044264,77.8084,20.18,Karnataka
21.173343,72.792731,21.253343,72.872731,12.16,Gujarat
22.569367,88.433187,22.679367,88.543187,16.65,West Bengal
21.149669,72.772629,21.159669,72.782629,1.52,Gujarat
22.310526,73.170937,22.370526,73.230937,9.09,Gujarat
19.065838,72.832658,19.075838,72.842658,1.53,Maharashtra
13.026286,80.275235,13.096286,80.345235,10.87,Tamil Nadu
26.471617,80.313564,26.601617,80.443564,19.4,Uttar Pradesh
10.027014,76.308053,10.047014,76.328053,3.12,Kerala
23.369746,85.33982,23.479746,85.44982,16.6,Jharkhand
12.972161,77.596014,13.102161,77.726014,20.18,Karnataka
12.3085,76.665808,12.3285,76.685808,3.11,Karnataka
21.185047,72.80859,21.275047,72.89859,13.68,Gujarat
26.482419,80.320939,26.532419,80.370939,7.46,Uttar Pradesh
22.311844,73.165081,22.351844,73.205081,6.06,Gujarat
26.910262,75.783013,26.970262,75.843013,8.94,Rajasthan
11.001852,76.976268,11.011852,76.986268,1.56,Tamil Nadu
19.103249,72.846749,19.153249,72.896749,7.65,Maharashtra
21.186884,72.793616,21.266884,72.873616,12.16,Gujarat
22.751857,75.866699,22.761857,75.876699,1.51,Madhya Pradesh
23.264015,77.408236,23.374015,77.518236,16.61,Madhya Pradesh
18.56245,73.916619,18.63245,73.986619,10.72,Maharashtra
18.51421,73.838429,18.64421,73.968429,19.92,Maharashtra
11.025083,77.015393,11.055083,77.045393,4.67,Tamil Nadu
22.695207,75.866059,22.755207,75.926059,9.08,Madhya Pradesh
23.214294,77.435361,23.274294,77.495361,9.06,Madhya Pradesh
12.334022,76.618203,12.444022,76.728203,17.1,Karnataka
12.933298,77.614293,13.013298,77.694293,12.42,Karnataka
11.026117,76.944652,11.066117,76.984652,6.23,Tamil Nadu
17.430448,78.418213,17.560448,78.548213,19.98,Telengana
22.695207,75.866059,22.755207,75.926059,9.08,Madhya Pradesh
22.695207,75.866059,22.765207,75.936059,10.59,Madhya Pradesh
19.091458,72.827808,19.221458,72.957808,19.88,Maharashtra
12.321214,76.621094,12.381214,76.681094,9.33,Karnataka
19.055831,72.833984,19.105831,72.883984,7.65,Maharashtra
12.325461,76.632278,12.395461,76.702278,10.88,Karnataka
27.165108,78.015053,27.205108,78.055053,5.95,Uttar Pradesh
11.008638,76.984311,11.118638,77.094311,17.14,Tamil Nadu
17.450851,78.379347,17.580851,78.509347,19.97,Telengana
9.985697,76.281128,10.025697,76.321128,6.24,Kerala
17.430448,78.418213,17.490448,78.478213,9.22,Telengana
25.449659,81.839744,25.459659,81.849744,1.5,Uttar Pradesh
21.186608,72.794136,21.236608,72.844136,7.6,Gujarat
17.428294,78.404423,17.538294,78.514423,16.9,Telengana
17.410371,78.437225,17.520371,78.547225,16.9,Telengana
26.90294,75.793007,26.91294,75.803007,1.49,Rajasthan
26.90294,75.793007,27.03294,75.923007,19.36,Rajasthan
22.761226,75.887522,22.891226,76.017522,19.66,Madhya Pradesh
12.304569,76.643622,12.344569,76.683622,6.22,Karnataka
17.451976,78.385883,17.531976,78.465883,12.29,Telengana
12.949934,77.699386,13.039934,77.789386,13.97,Karnataka
11.022477,76.995667,11.082477,77.055667,9.35,Tamil Nadu
21.175975,72.795503,21.285975,72.905503,16.72,Gujarat
12.334022,76.618203,12.364022,76.648203,4.66,Karnataka
21.157729,72.768726,21.177729,72.788726,3.04,Gujarat
19.221315,72.862381,19.231315,72.872381,1.53,Maharashtra
19.065838,72.832658,19.125838,72.892658,9.18,Maharashtra
12.98041,77.640489,13.00041,77.660489,3.11,Karnataka
22.311358,73.164798,22.441358,73.294798,19.69,Gujarat
21.157729,72.768726,21.217729,72.828726,9.12,Gujarat
21.186608,72.794136,21.276608,72.884136,13.68,Gujarat
12.933298,77.614293,13.023298,77.704293,13.97,Karnataka
12.284747,76.625861,12.414747,76.755861,20.21,Karnataka
18.533811,73.899315,18.583811,73.949315,7.66,Maharashtra
23.353783,85.326967,23.403783,85.376967,7.55,Jharkhand
12.906229,77.596791,12.946229,77.636791,6.21,Karnataka
22.74806,75.8934,22.81806,75.9634,10.59,Madhya Pradesh
19.880256,75.323503,19.950256,75.393503,10.68,Maharashtra
26.891191,75.802083,26.951191,75.862083,8.94,Rajasthan
26.914142,75.805704,26.994142,75.885704,11.92,Rajasthan
18.56245,73.916619,18.69245,74.046619,19.91,Maharashtra
25.457116,81.859682,25.527116,81.929682,10.49,Uttar Pradesh
21.183434,72.814492,21.193434,72.824492,1.52,Gujarat
22.745536,75.893106,22.795536,75.943106,7.56,Madhya Pradesh
22.75004,75.902847,22.76004,75.912847,1.51,Madhya Pradesh
19.055831,72.833984,19.135831,72.913984,12.24,Maharashtra
22.751857,75.866699,22.831857,75.946699,12.1,Madhya Pradesh
30.899992,75.831338,31.009992,75.941338,16.11,Punjab
13.027018,80.254791,13.137018,80.364791,17.07,Tamil Nadu
27.16185,78.040165,27.30185,78.180165,20.83,Uttar Pradesh
13.049645,80.242268,13.089645,80.282268,6.21,Tamil Nadu
12.284747,76.625861,12.374747,76.715861,13.99,Karnataka
12.334022,76.618203,12.384022,76.668203,7.77,Karnataka
12.970324,77.645748,13.040324,77.715748,10.87,Karnataka
26.482419,80.320939,26.612419,80.450939,19.4,Uttar Pradesh
12.935662,77.61413,12.995662,77.67413,9.32,Karnataka
12.304569,76.643622,12.414569,76.753622,17.1,Karnataka
12.337978,76.616792,12.417978,76.696792,12.43,Karnataka
30.890184,75.829615,30.960184,75.899615,10.26,Punjab
12.939496,77.625999,12.949496,77.635999,1.55,Karnataka
12.299524,76.64262,12.329524,76.67262,4.66,Karnataka
12.323994,76.626167,12.403994,76.706167,12.44,Karnataka
22.310237,73.158921,22.320237,73.168921,1.51,Gujarat
26.913987,75.752891,27.053987,75.892891,20.85,Rajasthan
23.371292,85.327872,23.481292,85.437872,16.6,Jharkhand
26.88842,75.800689,26.99842,75.910689,16.39,Rajasthan
22.728163,75.884212,22.768163,75.924212,6.05,Madhya Pradesh
12.316967,76.603067,12.406967,76.693067,13.99,Karnataka
22.751857,75.866699,22.861857,75.976699,16.64,Madhya Pradesh
13.049645,80.242268,13.179645,80.372268,20.18,Tamil Nadu
26.913726,75.75282,27.043726,75.88282,19.36,Rajasthan
26.90294,75.793007,26.99294,75.883007,13.41,Rajasthan
22.744648,75.894377,22.804648,75.954377,9.07,Madhya Pradesh
11.003681,76.975525,11.013681,76.985525,1.56,Tamil Nadu
22.751234,75.88949,22.801234,75.93949,7.56,Madhya Pradesh
19.121999,72.908493,19.131999,72.918493,1.53,Maharashtra
22.311358,73.164798,22.341358,73.194798,4.54,Gujarat
12.981615,80.231598,13.051615,80.301598,10.87,Karnataka
26.921411,75.793604,27.011411,75.883604,13.41,Rajasthan
18.994237,72.825553,19.024237,72.855553,4.59,Maharashtra
19.055831,72.833984,19.085831,72.863984,4.59,Maharashtra
12.939496,77.625999,12.999496,77.685999,9.32,Karnataka
22.725835,75.887648,22.765835,75.927648,6.05,Madhya Pradesh
12.979096,77.640625,13.059096,77.720625,12.42,Karnataka
26.913987,75.752891,26.923987,75.762891,1.49,Rajasthan
18.543626,73.905101,18.633626,73.995101,13.79,Maharashtra
13.005801,80.250744,13.095801,80.340744,13.97,Tamil Nadu
22.745536,75.893106,22.755536,75.903106,1.51,Madhya Pradesh
13.086438,80.220672,13.216439,80.350672,20.18,Tamil Nadu
12.975377,77.696664,13.055377,77.776664,12.42,Karnataka
10.028047,76.310019,10.048047,76.330019,3.12,Kerala
13.049645,80.242268,13.179645,80.372268,20.18,Tamil Nadu
17.455894,78.375467,17.525894,78.445467,10.76,Telengana
18.51421,73.838429,18.60421,73.928429,13.79,Maharashtra
9.957144,76.296783,10.017144,76.356783,9.36,Kerala
21.186884,72.793616,21.236884,72.843616,7.6,Gujarat
11.022169,76.999594,11.132169,77.109594,17.14,Tamil Nadu
21.175975,72.795503,21.235975,72.855503,9.12,Gujarat
12.972161,77.596014,12.982161,77.606014,1.55,Karnataka
19.254567,72.848923,19.384567,72.978923,19.88,Maharashtra
18.533811,73.899315,18.613811,73.979315,12.26,Maharashtra
22.761593,75.886362,22.791593,75.916362,4.54,Madhya Pradesh
23.232537,77.429845,23.292537,77.489845,9.06,Madhya Pradesh
11.003008,76.97544,11.073009,77.04544,10.91,Tamil Nadu
22.745536,75.893106,22.825536,75.973106,12.1,Madhya Pradesh
12.913041,77.683237,12.933041,77.703237,3.11,Karnataka
27.160934,78.044095,27.170934,78.054095,1.49,Uttar Pradesh
21.149569,72.772697,21.199569,72.822697,7.6,Gujarat
11.003008,76.97544,11.023008,76.99544,3.12,Tamil Nadu
17.429585,78.392621,17.479585,78.442621,7.68,Telengana
27.163303,78.057044,27.243303,78.137044,11.9,Uttar Pradesh
13.022394,80.242439,13.082394,80.302439,9.31,Tamil Nadu
22.760072,75.892574,22.830072,75.962574,10.59,Madhya Pradesh
21.173343,72.792731,21.233343,72.852731,9.12,Gujarat
17.431668,78.408321,17.481668,78.458321,7.68,Telengana
17.430448,78.418213,17.490448,78.478213,9.22,Telengana
22.311603,73.165012,22.421603,73.275012,16.66,Gujarat
19.003517,72.82765,19.033517,72.85765,4.59,Maharashtra
11.008638,76.984311,11.078638,77.054311,10.91,Tamil Nadu
26.913726,75.75282,26.973726,75.812821,8.94,Rajasthan
12.970221,77.645396,13.000221,77.675396,4.66,Karnataka
12.935662,77.61413,13.025662,77.70413,13.97,Karnataka
18.56245,73.916619,18.62245,73.976619,9.19,Maharashtra
26.914142,75.805704,26.934142,75.825704,2.98,Rajasthan
19.879631,75.323403,19.909631,75.353403,4.58,Maharashtra
13.086438,80.220672,13.146439,80.280672,9.31,Tamil Nadu
22.751857,75.866699,22.821857,75.936699,10.59,Madhya Pradesh
26.914142,75.805704,26.934142,75.825704,2.98,Rajasthan
22.745536,75.893106,22.785536,75.933106,6.05,Madhya Pradesh
12.323978,76.627961,12.413978,76.717961,13.99,Karnataka
18.554382,73.798206,18.634382,73.878206,12.26,Maharashtra
13.005801,80.250744,13.085801,80.330744,12.42,Tamil Nadu
22.31279,73.170283,22.32279,73.180283,1.51,Gujarat
26.902908,75.792934,26.942908,75.832934,5.96,Rajasthan
21.15276,72.778059,21.28276,72.908059,19.76,Gujarat
23.374989,85.335486,23.444989,85.405486,10.56,Jharkhand
30.893384,75.821202,30.973384,75.901202,11.72,Punjab
12.337928,76.617889,12.387928,76.667889,7.77,Karnataka
18.593481,73.785901,18.703481,73.895901,16.85,Maharashtra
19.120083,72.907385,19.180083,72.967385,9.18,Maharashtra
26.49095,80.318656,26.58095,80.408656,13.43,Uttar Pradesh
23.359407,85.325055,23.409407,85.375055,7.55,Jharkhand
26.902328,75.794257,26.992328,75.884257,13.41,Rajasthan
22.727021,75.884167,22.837021,75.994167,16.64,Madhya Pradesh
23.234631,77.401663,23.244631,77.411663,1.51,Madhya Pradesh
22.761226,75.887522,22.831226,75.957521,10.59,Madhya Pradesh
26.956431,75.776649,27.066431,75.886649,16.38,Rajasthan
17.440827,78.393391,17.470827,78.423391,4.61,Telengana
12.935662,77.61413,12.975662,77.65413,6.21,Karnataka
17.450851,78.379347,17.530851,78.459347,12.29,Telengana
13.005801,80.250744,13.085801,80.330744,12.42,Tamil Nadu
11.025083,77.015393,11.095083,77.085393,10.91,Tamil Nadu
17.422819,78.449578,17.482819,78.509578,9.22,Telengana
18.520016,73.830547,18.590016,73.900547,10.73,Maharashtra
11.003008,76.97544,11.093008,77.06544,14.02,Tamil Nadu
19.103249,72.846749,19.163249,72.906749,9.18,Maharashtra
26.956431,75.776649,27.006431,75.826649,7.45,Rajasthan
26.905287,75.794592,26.975287,75.864592,10.43,Rajasthan
17.410371,78.437225,17.540371,78.567225,19.98,Telengana
26.846156,75.8023,26.986156,75.9423,20.86,Rajasthan
11.024839,77.007003,11.114839,77.097003,14.02,Tamil Nadu
11.016298,76.972076,11.066298,77.022076,7.79,Tamil Nadu
22.725748,75.898497,22.805747,75.978497,12.1,Madhya Pradesh
19.22384,72.841347,19.31384,72.931347,13.76,Maharashtra
11.003669,76.976494,11.023669,76.996494,3.12,Tamil Nadu
21.17106,72.789292,21.18106,72.799292,1.52,Gujarat
13.045479,80.23311,13.155479,80.34311,17.07,Tamil Nadu
26.913483,75.803139,27.023483,75.913139,16.38,Rajasthan
18.539299,73.897902,18.669299,74.027902,19.92,Maharashtra
23.359194,85.325447,23.489194,85.455447,19.62,Jharkhand
15.157944,73.950889,15.227944,74.020889,10.82,Goa
26.910262,75.783013,27.020262,75.893013,16.38,Rajasthan
26.913987,75.752891,26.953987,75.792891,5.96,Rajasthan
22.569358,88.433452,22.629358,88.493452,9.08,West Bengal
26.914142,75.805704,26.974142,75.865704,8.94,Rajasthan
26.921411,75.793604,26.991411,75.863604,10.43,Rajasthan
13.022394,80.242439,13.082394,80.302439,9.31,Tamil Nadu
17.451976,78.385883,17.541976,78.475883,13.83,Telengana
12.933298,77.614293,12.953298,77.634293,3.11,Karnataka
12.321214,76.621094,12.391214,76.691094,10.88,Karnataka
25.459775,81.834841,25.479775,81.854841,3,Uttar Pradesh
19.103249,72.846749,19.233249,72.976749,19.88,Maharashtra
30.893234,75.82172,30.923234,75.85172,4.4,Punjab
19.866969,75.318894,19.886969,75.338894,3.05,Maharashtra
18.563934,73.915367,18.573935,73.925367,1.53,Maharashtra
11.001852,76.976268,11.041852,77.016268,6.23,Tamil Nadu
13.064181,80.236442,13.134181,80.306442,10.87,Tamil Nadu
17.411028,78.329645,17.431028,78.349645,3.07,Telengana
10.028047,76.310019,10.098047,76.380019,10.92,Kerala
12.906229,77.596791,13.036229,77.726791,20.18,Karnataka
21.170798,72.790489,21.180798,72.800489,1.52,Gujarat
22.311358,73.164798,22.361358,73.214798,7.57,Gujarat
26.766536,75.837333,26.896536,75.967333,19.37,Rajasthan
12.975377,77.696664,13.015377,77.736664,6.21,Karnataka
26.910262,75.783013,26.990262,75.863013,11.92,Rajasthan
22.310526,73.170937,22.390526,73.250937,12.12,Gujarat
21.149669,72.772629,21.179669,72.802629,4.56,Gujarat
23.264015,77.408236,23.374015,77.518236,16.61,Madhya Pradesh
13.054347,80.257221,13.144347,80.347221,13.97,Tamil Nadu
23.355164,85.324097,23.375164,85.344097,3.02,Jharkhand
10.006881,76.345397,10.116881,76.455397,17.17,Kerala
12.337928,76.617889,12.377928,76.657889,6.22,Karnataka
21.186608,72.794136,21.246608,72.854136,9.12,Gujarat
26.911927,75.797282,26.951927,75.837282,5.96,Rajasthan
22.722634,75.886959,22.762634,75.926959,6.05,Madhya Pradesh
22.722634,75.886959,22.772634,75.936959,7.56,Madhya Pradesh
26.766536,75.837333,26.806536,75.877333,5.96,Rajasthan
13.026286,80.275235,13.096286,80.345235,10.87,Tamil Nadu
13.005801,80.250744,13.095801,80.340744,13.97,Tamil Nadu
18.592718,73.773572,18.652718,73.833572,9.19,Maharashtra
10.96185,76.971082,11.09185,77.101082,20.26,Tamil Nadu
26.892312,75.806896,26.902313,75.816896,1.49,Rajasthan
22.722634,75.886959,22.832634,75.996959,16.64,Madhya Pradesh
12.972793,80.249982,13.002793,80.279982,4.66,Karnataka
21.17106,72.789292,21.19106,72.809292,3.04,Gujarat
17.429585,78.392621,17.489585,78.452621,9.22,Telengana
19.1813,72.836191,19.2913,72.946191,16.82,Maharashtra
22.728163,75.884212,22.798163,75.954212,10.59,Madhya Pradesh
19.207222,72.972281,19.247222,73.012281,6.12,Maharashtra
23.351489,85.324253,23.381489,85.354253,4.53,Jharkhand
18.520016,73.830547,18.560016,73.870547,6.13,Maharashtra
18.546947,73.900626,18.606947,73.960626,9.19,Maharashtra
12.906229,77.596791,12.976229,77.666791,10.87,Karnataka
23.359194,85.325447,23.379194,85.345447,3.02,Jharkhand
15.556561,73.763633,15.646561,73.853633,13.89,Goa
19.879631,75.323403,19.939631,75.383403,9.16,Maharashtra
19.221315,72.862381,19.251315,72.892381,4.59,Maharashtra
17.455894,78.375467,17.525894,78.445467,10.76,Telengana
18.546258,73.904337,18.676258,74.034337,19.92,Maharashtra
17.458998,78.500366,17.468998,78.510366,1.54,Telengana
17.411028,78.329645,17.481028,78.399645,10.76,Telengana
12.913041,77.683237,12.943041,77.713237,4.66,Karnataka
22.761226,75.887522,22.831226,75.957521,10.59,Madhya Pradesh
12.98041,77.640489,12.99041,77.650489,1.55,Karnataka
22.31279,73.170283,22.34279,73.200283,4.54,Gujarat
18.636215,73.751081,18.766215,73.881081,19.91,Maharashtra
22.761226,75.887522,22.811226,75.937522,7.56,Madhya Pradesh
23.351489,85.324253,23.441489,85.414253,13.58,Jharkhand
11.010375,76.95295,11.100375,77.04295,14.02,Tamil Nadu
22.307898,73.167788,22.387898,73.247788,12.12,Gujarat
18.56245,73.916619,18.60245,73.956619,6.13,Maharashtra
23.351489,85.324253,23.461489,85.434253,16.6,Jharkhand
17.458998,78.500366,17.508998,78.550366,7.68,Telengana
26.481547,80.299775,26.621547,80.439775,20.89,Uttar Pradesh
17.440827,78.393391,17.480827,78.433391,6.15,Telengana
22.745536,75.893106,22.785536,75.933106,6.05,Madhya Pradesh
11.022169,76.999594,11.152169,77.129594,20.25,Tamil Nadu
22.514688,88.393294,22.604688,88.483294,13.62,West Bengal
12.299524,76.64262,12.369524,76.71262,10.88,Karnataka
12.3085,76.665808,12.3985,76.755808,13.99,Karnataka
17.411028,78.329645,17.471028,78.389645,9.22,Telengana
23.371292,85.327872,23.401292,85.357872,4.53,Jharkhand
17.483216,78.552111,17.533216,78.602111,7.68,Telengana
19.875337,75.316722,19.895337,75.336722,3.05,Maharashtra
21.185047,72.80859,21.195047,72.81859,1.52,Gujarat
10.96185,76.971082,11.05185,77.061082,14.02,Tamil Nadu
22.310237,73.158921,22.360237,73.208921,7.57,Gujarat
26.88842,75.800689,26.89842,75.810689,1.49,Rajasthan
30.895817,75.813112,31.035817,75.953112,20.51,Punjab
22.310526,73.170937,22.330526,73.190937,3.03,Gujarat
13.044694,80.26147,13.074694,80.29147,4.66,Tamil Nadu
13.045479,80.23311,13.105479,80.29311,9.31,Tamil Nadu
12.913041,77.683237,12.993041,77.763237,12.42,Karnataka
26.846156,75.8023,26.856156,75.8123,1.49,Rajasthan
22.32,73.17,22.43,73.28,16.66,Gujarat
22.753839,75.897429,22.803839,75.947429,7.56,Madhya Pradesh
19.055831,72.833984,19.095831,72.873984,6.12,Maharashtra
12.304569,76.643622,12.354569,76.693622,7.77,Karnataka
22.761593,75.886362,22.821593,75.946362,9.07,Madhya Pradesh
26.956431,75.776649,26.966431,75.786649,1.49,Rajasthan
12.321214,76.621094,12.391214,76.691094,10.88,Karnataka
25.459775,81.834841,25.509775,81.884841,7.49,Uttar Pradesh
22.695207,75.866059,22.765207,75.936059,10.59,Madhya Pradesh
26.90294,75.793007,27.01294,75.903007,16.39,Rajasthan
11.001753,76.986241,11.041753,77.026241,6.23,Tamil Nadu
23.39925,85.390464,23.41925,85.410464,3.02,Jharkhand
12.934365,77.616155,13.004365,77.686155,10.87,Karnataka
18.543626,73.905101,18.653626,74.015101,16.85,Maharashtra
19.1813,72.836191,19.2613,72.916191,12.23,Maharashtra
17.458998,78.500366,17.518998,78.560366,9.22,Telengana
26.921411,75.793604,27.031411,75.903604,16.38,Rajasthan
12.970324,77.645748,13.000324,77.675748,4.66,Karnataka
11.003008,76.97544,11.093008,77.06544,14.02,Tamil Nadu
17.410371,78.437225,17.460371,78.487225,7.68,Telengana
18.55144,73.804855,18.66144,73.914855,16.85,Maharashtra
11.008638,76.984311,11.088638,77.064311,12.46,Tamil Nadu
26.766536,75.837333,26.906536,75.977333,20.86,Rajasthan
18.569156,73.774723,18.619156,73.824723,7.66,Maharashtra
13.091809,80.219104,13.101809,80.229104,1.55,Tamil Nadu
21.173493,72.801953,21.203493,72.831953,4.56,Gujarat
26.90519,75.810753,26.96519,75.870753,8.94,Rajasthan
13.026286,80.275235,13.136286,80.385235,17.07,Tamil Nadu
22.761226,75.887522,22.781226,75.907522,3.02,Madhya Pradesh
17.440827,78.393391,17.460827,78.413391,3.07,Telengana
12.981615,80.231598,13.021615,80.271598,6.21,Karnataka
11.006686,76.951736,11.116686,77.061736,17.14,Tamil Nadu
22.732225,75.874765,22.842225,75.984765,16.64,Madhya Pradesh
21.157735,72.768778,21.267735,72.878778,16.72,Gujarat
26.482419,80.320939,26.502419,80.340939,2.98,Uttar Pradesh
12.321214,76.621094,12.411214,76.711094,13.99,Karnataka
11.001753,76.986241,11.011753,76.996241,1.56,Tamil Nadu
17.41233,78.449654,17.50233,78.539654,13.83,Telengana
21.186438,72.794115,21.296438,72.904115,16.72,Gujarat
22.725748,75.898497,22.805747,75.978497,12.1,Madhya Pradesh
12.972161,77.596014,13.042161,77.666014,10.87,Karnataka
18.563934,73.915367,18.673935,74.025367,16.85,Maharashtra
18.55144,73.804855,18.66144,73.914855,16.85,Maharashtra
22.722634,75.886959,22.782634,75.946959,9.08,Madhya Pradesh
21.160522,72.771477,21.290522,72.901477,19.76,Gujarat
23.333017,85.3172,23.463017,85.4472,19.62,Jharkhand
18.520016,73.830547,18.560016,73.870547,6.13,Maharashtra
19.1093,72.825451,19.1293,72.845451,3.06,Maharashtra
30.905562,75.832841,31.035562,75.962841,19.04,Punjab
19.091458,72.827808,19.161458,72.897808,10.71,Maharashtra
26.921411,75.793604,26.981411,75.853604,8.94,Rajasthan
30.914057,75.83982,30.944057,75.86982,4.4,Punjab
12.981615,80.231598,13.091615,80.341598,17.08,Karnataka
18.554382,73.798206,18.664382,73.908206,16.85,Maharashtra
13.005801,80.250744,13.045801,80.290744,6.21,Tamil Nadu
13.058616,80.264151,13.168616,80.374151,17.07,Tamil Nadu
11.021278,76.995017,11.051278,77.025017,4.67,Tamil Nadu
19.22384,72.841347,19.24384,72.861347,3.06,Maharashtra
13.022394,80.242439,13.092394,80.312439,10.87,Tamil Nadu
26.472001,80.354002,26.612001,80.494002,20.89,Uttar Pradesh
12.325461,76.632278,12.455461,76.762278,20.21,Karnataka
13.027018,80.254791,13.047018,80.274791,3.1,Tamil Nadu
12.914264,77.6784,12.964264,77.7284,7.76,Karnataka
19.874733,75.353942,19.934733,75.413942,9.16,Maharashtra
11.022169,76.999594,11.072169,77.049594,7.79,Tamil Nadu
12.979096,77.640625,12.999096,77.660625,3.11,Karnataka
26.913726,75.75282,26.973726,75.812821,8.94,Rajasthan
11.025083,77.015393,11.135083,77.125393,17.14,Tamil Nadu
17.431477,78.40035,17.461477,78.43035,4.61,Telengana
11.026117,76.944652,11.116117,77.034652,14.02,Tamil Nadu
17.431477,78.40035,17.491477,78.46035,9.22,Telengana
30.361281,78.068022,30.431281,78.138022,10.28,Uttarakhand
21.170798,72.790489,21.230798,72.850489,9.12,Gujarat
23.374878,85.335739,23.454878,85.415739,12.07,Jharkhand
21.186438,72.794115,21.296438,72.904115,16.72,Gujarat
17.458998,78.500366,17.548998,78.590366,13.83,Telengana
12.337928,76.617889,12.367928,76.647889,4.66,Karnataka
17.450851,78.379347,17.540851,78.469347,13.83,Telengana
11.022169,76.999594,11.062169,77.039594,6.23,Tamil Nadu
30.895817,75.813112,30.945817,75.863112,7.33,Punjab
12.337978,76.616792,12.367978,76.646792,4.66,Karnataka
11.022477,76.995667,11.152477,77.125667,20.25,Tamil Nadu
12.325461,76.632278,12.355461,76.662278,4.66,Karnataka
30.899584,75.809346,30.919584,75.829346,2.93,Punjab
12.323225,76.630028,12.353225,76.660028,4.66,Karnataka
22.725835,75.887648,22.765835,75.927648,6.05,Madhya Pradesh
17.433809,78.386744,17.463809,78.416744,4.61,Telengana
23.374989,85.335486,23.454989,85.415486,12.07,Jharkhand
12.981615,80.231598,13.111615,80.361598,20.18,Karnataka
13.049645,80.242268,13.109645,80.302268,9.31,Tamil Nadu
22.745536,75.893106,22.835536,75.983106,13.61,Madhya Pradesh
22.569367,88.433187,22.649367,88.513187,12.11,West Bengal
26.472001,80.354002,26.532001,80.414002,8.95,Uttar Pradesh
19.176269,72.836721,19.226269,72.886721,7.65,Maharashtra
12.98041,77.640489,13.02041,77.680489,6.21,Karnataka
21.173493,72.801953,21.213493,72.841953,6.08,Gujarat
17.430448,78.418213,17.480448,78.468213,7.68,Telengana
12.337978,76.616792,12.367978,76.646792,4.66,Karnataka
19.22384,72.841347,19.27384,72.891347,7.65,Maharashtra
26.90519,75.810753,26.91519,75.820753,1.49,Rajasthan
11.022477,76.995667,11.072477,77.045667,7.79,Tamil Nadu
22.74806,75.8934,22.83806,75.9834,13.61,Madhya Pradesh
21.15276,72.778059,21.20276,72.828059,7.6,Gujarat
17.422819,78.449578,17.452819,78.479578,4.61,Telengana
13.026279,80.174568,13.036279,80.184568,1.55,Tamil Nadu
12.972532,77.608179,13.002532,77.638179,4.66,Karnataka
17.41233,78.449654,17.54233,78.579654,19.98,Telengana
17.428294,78.404423,17.438294,78.414423,1.54,Telengana
19.22384,72.841347,19.29384,72.911347,10.7,Maharashtra
18.546258,73.904337,18.606258,73.964337,9.19,Maharashtra
15.496162,73.825364,15.606162,73.935364,16.98,Goa
30.328174,78.049117,30.438174,78.159117,16.15,Uttarakhand
12.323225,76.630028,12.333225,76.640028,1.55,Karnataka
13.091809,80.219104,13.161809,80.289104,10.86,Tamil Nadu
26.902908,75.792934,27.012908,75.902934,16.39,Rajasthan
26.956431,75.776649,27.086431,75.906649,19.36,Rajasthan
22.311603,73.165012,22.381603,73.235012,10.6,Gujarat
22.760072,75.892574,22.890072,76.022574,19.66,Madhya Pradesh
22.31279,73.170283,22.39279,73.250283,12.12,Gujarat
23.369746,85.33982,23.379746,85.34982,1.51,Jharkhand
18.994237,72.825553,19.124237,72.955553,19.89,Maharashtra
18.530963,73.828972,18.580963,73.878972,7.66,Maharashtra
13.045479,80.23311,13.065479,80.25311,3.1,Tamil Nadu
23.230791,77.43702,23.290791,77.49702,9.06,Madhya Pradesh
22.761226,75.887522,22.801226,75.927522,6.05,Madhya Pradesh
11.003008,76.97544,11.013008,76.98544,1.56,Tamil Nadu
12.325461,76.632278,12.375461,76.682278,7.77,Karnataka
26.921411,75.793604,27.011411,75.883604,13.41,Rajasthan
19.22384,72.841347,19.26384,72.881347,6.12,Maharashtra
